ProductNo,Product,SKU,Oem,Supplier,ProductType,Price,PriceRetail,Cost,Taxable,Surcharge,SurchargeTitle,Shipping,ShippingExemptInd,SaleExclude,Quantity,Unit,Threshold,Weight,Length,Height,Width,ContainerCode,Brief,Description,Subscription,Thumbnail,Photo,Template,Featured,ExtText1,ExtText2,ExtText3,ExtText4,ExtText5,ExtText6,Active,AuthReq,Isbn,Mpn,Upc,Condition,Media,NaturalSearchKeywords,NaturalSearchDescription,Category,Keywords,Attribute1SharedName,Attribute1Label,Attribute1Values,Attribute1DisplayType,Attribute2SharedName,Attribute2Label,Attribute2Values,Attribute2DisplayType,Attribute3SharedName,Attribute3Label,Attribute3Values,Attribute3DisplayType,Attribute4SharedName,Attribute4Label,Attribute4Values,Attribute4DisplayType,Attribute5SharedName,Attribute5Label,Attribute5Values,Attribute5DisplayType,Attribute6SharedName,Attribute6Label,Attribute6Values,Attribute6DisplayType,Attribute7SharedName,Attribute7Label,Attribute7Values,Attribute7DisplayType,Attribute8SharedName,Attribute8Label,Attribute8Values,Attribute8DisplayType,Attribute9SharedName,Attribute9Label,Attribute9Values,Attribute9DisplayType,Attribute10SharedName,Attribute10Label,Attribute10Values,Attribute10DisplayType
78,"2.38"" Anara -- Closed Back/Open Toe Ballroom Shoe -- Black Satin",34R13-01S,Teddy Shoes,,Normal,$90.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Instep strap design gives good support. Adjustable speed clip buckling. Ideal for competition and ballroom dancing. Made in China. Original Teddy Shoes dance shoe.","INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Instep strap design gives good support. Adjustable speed clip buckling. Ideal for competition and ballroom dancing. Made in China. Original Teddy Shoes dance shoe. FITTING GUIDE: Same as street size.",No,R102LBLK.jpg,R102LBLK.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.38"" Anara -- Closed Back/Open Toe Ballroom Shoe -- Black Satin",Women's Ballroom/Salsa Shoes,,,34R13-01S,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"2.38"" Sonia -- Flare Heel Latin Sandal -- Silver Satin",34R11-44S,Teddy Shoes,,Normal,$90.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Double cross strap design gives good support. Adjustable speed clip buckling. Ideal for competition and ballroom dancing. Made In China. Original Teddy Shoes dance product.","INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Double cross strap design gives good support. Adjustable speed clip buckling. Ideal for competition and ballroom dancing. Made In China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,SIL25202_38_thumb.jpg,SIL25202_38.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.38"" Sonia -- Flare Heel Latin Sandal -- Silver Satin",Women's Ballroom/Salsa Shoes,,,34R11-44S,"5M,5.5M,6M,6.5M,7M,8M,8.5M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Helium --  Men's Casual Shoe -- Black,84ARHEL-01,Armani,,Normal,$55.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, slip-resistant rubber sole. Fashionable moccasin design, casual and  comfortable. Ideal for street wear. Made in China. Original Armani casual boot.","INFORMATION: Man-made upper, slip-resistant rubber sole. Fashionable moccasin design, casual and  comfortable. Ideal for street wear. Made in China. Original Armani casual boot. FITTING GUIDE: Fits same as street size.",No,HELIUM1_thumb.jpg,HELIUM1.jpg,,No,,,,,,,Yes,No,,,,New,No,,Helium --  Men's Casual Shoe -- Black,Men's Casual Shoes,,,ARHEL-01,"8M,8.5M,9M,9.5M,10M,10.5M,11M,12M,13M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Kevin -- Men's Dress Shoe -- Black,85DM261-01,Don Marco,,Normal,$40.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, slip-resistant rubber sole. Lightweight, dressy, and  comfortable. Ideal for street wear. Made in China. Original Don Marco dress shoe.","INFORMATION: Man-made upper, slip-resistant rubber sole. Lightweight, dressy, and  comfortable. Ideal for street wear. Made in China. Original Don Marco dress shoe. FITTING GUIDE: Fits same as street size.",No,26701BLK_thumb.jpg,26701BLK.jpg,,No,,,,,,,Yes,No,,,,New,No,,Kevin -- Men's Dress Shoe -- Black,Men's Dress Shoes,,,85DM261-01,"7M,8M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"3.38"" Vera -- Flare Heel Latin Sandal -- Silver Satin",34R12-44S,Teddy Shoes,,Normal,$90.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,12,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Double cross strap design gives good support. Adjustable speed clip buckling. Ideal for ballroom, competition and salsa dancing.. Made In China. Original Teddy Shoes dance shoe.","INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Double cross strap design gives good support. Adjustable speed clip buckling. Ideal for ballroom, competition and salsa dancing.. Made In China. Original Teddy Shoes dance shoe. FITTING GUIDE: Same as street size.",No,SIL 3.38.jpg,HS101Vera.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3.38"" Vera -- Flare Heel Latin Sandal -- Silver Satin",Women's Ballroom/Salsa Shoes,,,34R12-44S,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"4"" Sun -- Women's High Heels -- Black",83OLSUN-01,Olem,,Normal,$55.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,7,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, metal heel and smooth sole. Fashionable tapered toe design, sexy, and  comfortable. Ideal for evening wear and streetwear. Made in China. Original Olem dress shoe.","INFORMATION: Man-made upper, metal heel and smooth sole. Fashionable tapered toe design, sexy, and  comfortable. Ideal for evening wear and streetwear. Made in China. Original Olem dress shoe. FITTING GUIDE: Fits same as street size.",No,Sun1_thumb.jpg,Sun1.jpg,,No,,,,,,,Yes,No,,,,New,No,,"4"" Sun -- Women's High Heels -- Black",Women's High Heels,,,83OLSUN-01,"7M,7.5M,8M,8.5M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Marcus -- Men's Casual Boot -- Tan Suede,84AR405-51S,Armani,,Normal,$60.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,10,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Suede leather upper, rubber sole. Fashionable, warm, and  comfortable. Ideal for street wear. Made in China. Original Armani casual boot.","INFORMATION: Suede leather upper, slip-resistant rubber sole. Fashionable, warm, and  comfortable. Ideal for street wear. Made in China. Original Armani casual boot. FITTING GUIDE: Fits same as street size.",No,4050CRANSUEDEMARCUS_thumb.JPG,4050CRANSUEDEMARCUS.JPG,,No,,,,,,,Yes,No,,,,New,No,,Marcus -- Men's Casual Boot -- Tan Suede,Men's Casual Boots,,,84AR405-51S,"7M,7.5M,8M,8.5M,9M,9.5M,10M,10.5M,11M,12M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Paul -- Men's Dress Shoe -- Black,85DM2612-01,Don Marco,,Normal,$40.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, slip-resistant rubber sole. Lightweight moccasin design, casual, and  comfortable. Ideal for restaurant work and street wear. Made in China. Original Don Marco casual shoe.","INFORMATION: Man-made upper, slip-resistant rubber sole. Lightweight moccasin design, casual, and  comfortable. Ideal for restaurant work and street wear. Made in China. Original Don Marco casual shoe. FITTING GUIDE: Fits same as street size.",No,26129paul_thumb.jpg,26129paul.jpg,,No,,,,,,,Yes,No,,,,New,No,,Paul -- Men's Dress Shoe -- Black,Men's Dress Shoes,,,85DM2612-01,"7M,8M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"3.38"" Hilda -- Closed Back/Open Toe Ballroom Shoe -- Black Satin",34R13-01S,Teddy Shoes,,Normal,$90.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,10,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Instep strap design gives good support. Adjustable speed clip buckling. Ideal for competition and ballroom dancing. Made in China. Original Teddy Shoes dance shoe.","INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Instep strap design gives good support. Adjustable speed clip buckling. Ideal for competition and ballroom dancing. Made in China. Original Teddy Shoes dance shoe. FITTING GUIDE: Same as street size.",No,HB102_thumb.jpg,HB102.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3.38"" Hilda -- Closed Back/Open Toe Ballroom Shoe -- Black Satin",Women's Ballroom/Salsa Shoes,,,34R13-01S,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"3.38"" Hilda -- Closed Back/Open Toe Ballroom Shoe -- Bronze Satin",34R13-80S,Teddy Shoes,,Normal,$90.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,10,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Instep strap design gives good support. Adjustable speed clip buckling. Ideal for competition and ballroom dancing. Made in China. Original Teddy Shoes dance shoe.","INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Instep strap design gives good support. Adjustable speed clip buckling. Ideal for competition and ballroom dancing. Made in China. Original Teddy Shoes dance shoe. FITTING GUIDE: Same as street size.",No,HG1023.38IN_thumb.jpg,HG1023.38IN.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3.38"" Hilda -- Closed Back/Open Toe Ballroom Shoe -- Bronze Satin",Women's Ballroom/Salsa Shoes,,,34R13-80S,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"3"" April -- Tango Shoe -- Black",56NT405-01,Neo Tango,,Normal,$232.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,1,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather Upper, leather sole. Instep design with pleated vamp, classy design, stable heel, and very comfortable. Ideal for streetwear or tango dancing. Handcrafted in Argentina.  Original Neo Tango dance shoe.","INFORMATION: Leather Upper, leather sole. Instep design with pleated vamp, classy design, stable heel, and very comfortable. Ideal for streetwear or tango dancing. Handcrafted in Argentina. Original Neo Tango dance shoe. FITTING GUIDE: Fits same as street size.",No,,,,No,,,,,,,Yes,No,,,,New,No,,"3"" April -- Tango Shoe -- Black",Tango Shoes,,,56NT405-01,40,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"4.5"" Jessie -- Women's High Heels -- Black",83OLJES-01,Olem,,Normal,$55.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, smooth neolite sole. Fashionable platform design, sexy, and  comfortable. Ideal for evening wear or streetwear. Made in China. Olem dress shoe.","INFORMATION: Man-made upper, smooth neolite sole. Fashionable platform design, sexy, and  comfortable. Ideal for evening wear or streetwear. Made in China. Olem dress shoe. FITTING GUIDE: Fits same as street size.",No,JESSIE4.5in88740-101_thumb.jpg,JESSIE4.5in88740-101.jpg,,No,,,,,,,Yes,No,,,,New,No,,"4.5"" Jessie -- Women's High Heels -- Black",Women's High Heels,,,83OLJES-01,"7.5M,8.5M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"3.38"" Vera -- Flare Heel Latin Sandal -- Black Satin",34R12-01S,Teddy Shoes,,Normal,$90.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,8,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Double cross strap design gives good support. Adjustable speed clip buckling. Ideal for ballroom, competition and salsa dancing. dancing. Made In China. Original Teddy Shoes dance shoe.","INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Double cross strap design gives good support. Adjustable speed clip buckling. Ideal for ballroom, competition and salsa dancing. dancing. Made In China. Original Teddy Shoes dance shoe. FITTING GUIDE: Same as street size.",No,BLK 3.38_thumb.jpg,BLK 3.38.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3.38"" Vera -- Flare Heel Latin Sandal -- Black Satin",Women's Ballroom/Salsa Shoes,,,34R12-01S,"5M,5.5M,6M,7M,7.5M,8M,8.5M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"2.38"" Sonia -- Flare Heel Latin Sandal -- Bronze Satin",34R11-80S,Teddy Shoes,,Normal,$90.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Double cross strap design gives good support. Adjustable speed clip buckling. Ideal for competition and ballroom dancing. Made In China. Original Teddy Shoes dance product.","INFORMATION: Satin upper, suede sole. Sexy rhinestone design, very flexible, and comfortable. Double cross strap design gives good support. Adjustable speed clip buckling. Ideal for competition and ballroom dancing. Made In China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,BRONZE25202_38_thumb.jpg,BRONZE25202_38.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.38"" Sonia -- Flare Heel Latin Sandal -- Bronze Satin",Women's Ballroom/Salsa Shoes,,,34R11-80S,"5M,5.5M,6M,6.5M,7M,7.5M,8M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Rachel -- Women's Casual Shoes -- Black,83OL737-01,,,Normal,$50.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, rubber sole. Neat design, very functional and  comfortable. Ideal for casual wear, duty wear and  streetwear. Made in China. Original Olem casual shoe.","INFORMATION: Leather upper, rubber sole. Neat design, very functional and  comfortable. Ideal for casual wear, duty wear and  streetwear. Made in China. Original Olem casual shoe. FITTING GUIDE: Fits  same as street size.",No,71377 Blk_thumb.jpg,71377 Blk.jpg,,No,,,,,,,Yes,No,,,,New,No,,Rachel -- Women's Casual Shoes -- Black,,,,83OL737-01,"5M,6M,7M,8M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Rachel -- Womens Casual Shoes -- Black,83OL737-01,Olem,,Normal,$50.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, rubber sole. Neat design, very functional  and  comfortable. Ideal for casual wear, duty wear and  streetwear. Made  in China. Original Olem casual shoe.","INFORMATION: Leather upper, rubber sole. Neat design, very functional  and  comfortable. Ideal for casual wear, duty wear and  streetwear. Made  in China. Original Olem casual shoe. FITTING GUIDE: Fits  one size up from street size.",No,71377 Blk_thumb.jpg,71377 Blk.jpg,,No,,,,,,,Yes,No,,,,New,No,,Rachel -- Womens Casual Shoes -- Black,Women's Casual Shoes,,,830L737-01,"5M,6M,7M,8M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Rachel II -- Women's Casual Shoes -- Black,83OL738-01,Olem,,Normal,$50.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, rubber sole. Neat design, very functional   and  comfortable. Ideal for casual wear, duty wear and  streetwear. Made   in China. Original Olem casual shoe.","INFORMATION: Leather upper, rubber sole. Neat design, very functional   and  comfortable. Ideal for casual wear, duty wear and  streetwear. Made   in China. Original Olem casual shoe. FITTING GUIDE: Fits  one size up  from street size.",No,71378 Blk_thumb.jpg,71378 Blk.jpg,,No,,,,,,,Yes,No,,,,New,No,,Rachel II -- Women's Casual Shoes -- Black,Women's Casual Shoes,,,83OL738-01,"6M,7M,8M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Rachel -- Women's Casual Shoes -- White,83OL737-03,Olem,,Normal,$50.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, rubber sole. Neat design, very functional and  comfortable. Ideal for casual wear, duty wear and  streetwear. Made in China. Original Olem casual shoe.","INFORMATION: Leather upper, rubber sole. Neat design, very functional and  comfortable. Ideal for casual wear, duty wear and  streetwear. Made in China. Original Olem casual shoe. FITTING GUIDE: Fits one size up from street size.",No,71377WHT_thumb.jpg,71377WHT.jpg,,No,,,,,,,Yes,No,,,,New,No,,Rachel -- Women's Casual Shoes -- White,Women's Casual Shoes,,,83OL737-03,"6M,7M,8M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Calypso -- Womens Flat Shoes -- Black Croc Print,OL8118-01C,Olem,,Normal,$40.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,7,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Croc print upper, rubber sole. Sexy rhinestone buckle design, dressy   and  comfortable. Ideal for dress wear and  streetwear. Made   in China. Original Olem dress shoe.","INFORMATION: Croc print upper, rubber sole. Sexy rhinestone buckle design, dressy   and  comfortable. Ideal for dress wear and  streetwear. Made   in China. Original Olem dress shoe. FITTING GUIDE: Fits same as street  size.",No,CALYPSO5BLK_thumb.JPG,CALYPSO5BLK.JPG,,No,,,,,,,Yes,No,,,,New,No,,Calypso -- Womens Flat Shoes -- Black Croc Print,Women's Dress Shoes,,,OL8118-01C,"7M,7.5M,8M,8.5M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Calypso -- Womens Flat Shoes -- Black Croc Print,OL8118-01C,Olem,,Normal,$40.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,7,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Croc print upper, rubber sole. Sexy rhinestone buckle design, dressy   and  comfortable. Ideal for dress wear and  streetwear. Made   in China. Original Olem dress shoe.","INFORMATION: Croc print upper, rubber sole. Sexy rhinestone buckle design, dressy   and  comfortable. Ideal for dress wear and  streetwear. Made   in China. Original Olem dress shoe. FITTING GUIDE: Fits same as street  size.",No,CALYPSO5BLK_thumb.JPG,CALYPSO5BLK.JPG,,No,,,,,,,Yes,No,,,,New,No,,Calypso -- Womens Flat Shoes -- Black Croc Print,Women's Flat Shoes,,,OL8118-01C,"7M,7.5M,8M,8.5M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Patsy -- Women's Casual Shoes -- Brown,83OL8116-08,Olem,,Normal,$40.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, rubber sole. Neat design, very functional and  comfortable. Ideal for casual wear and streetwear. Made in China. Original Olem casual shoe.","INFORMATION: Man-made upper, rubber sole. Neat design, very functional and  comfortable. Ideal for casual wear and streetwear. Made in China. Original Olem casual shoe. FITTING GUIDE: Fits same as street size.",No,,,,No,,,,,,,Yes,No,,,,New,No,,,Women's Casual Shoes,,,830L8116-08,"7M,8M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Tamara -- Women's Casual Shoes -- Black,OL838113-01,Olem,,Normal,$35.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, rubber sole. Neat design, very functional and  comfortable. Ideal for casual wear and streetwear. Made in China. Original Olem casual shoe.","INFORMATION: Man-made upper, rubber sole. Neat design, very functional and  comfortable. Ideal for casual wear and streetwear. Made in China. Original Olem casual shoe. FITTING GUIDE: Fits same as street size.",No,81137TAMARA3_thumb.JPG,81137TAMARA3.JPG,,No,,,,,,,Yes,No,,,,New,No,,Tamara -- Women's Casual Shoes -- Black,Women's Casual Shoes,,,OL838113-01,"5M,7M,8M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Tamara -- Women's Casual Shoes -- Black,OL838113-01,Olem,,Normal,$35.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, rubber sole. Neat design, very functional and  comfortable. Ideal for casual wear and streetwear. Made in China. Original Olem casual shoe.","INFORMATION: Man-made upper, rubber sole. Neat design, very functional and  comfortable. Ideal for casual wear and streetwear. Made in China. Original Olem casual shoe. FITTING GUIDE: Fits same as street size.",No,81137TAMARA3_thumb.JPG,81137TAMARA3.JPG,,No,,,,,,,Yes,No,,,,New,No,,Tamara -- Women's Casual Shoes -- Black,Women's Flat Shoes,,,OL838113-01,"5M,7M,8M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Mac -- Women's Flat Shoes -- Black Snake Print,830L8104-01S,Olem,,Normal,$38.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,7,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Snake print upper, rubber sole. Neat design, dressy and comfortable. Ideal for dress wear and  streetwear. Made in China. Original Olem dress shoe.","INFORMATION: Snake print upper, rubber sole. Neat design, dressy and comfortable. Ideal for dress wear and  streetwear. Made in China. Original Olem dress shoe. FITTING GUIDE: Fits same as street size.",No,81004-602MAC-9_thumb.jpg,81004-602MAC-9.jpg,,No,,,,,,,Yes,No,,,,New,No,,Mac-- Women's Flat Shoes -- Black Snake Print,Women's Dress Shoes,,,830L8104-01S,"7M,7.5M,8M,8.5M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Mac -- Women's Flat Shoes -- Black Snake Print,830L8104-01S,Olem,,Normal,$38.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,7,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Snake print upper, rubber sole. Neat design, dressy and comfortable. Ideal for dress wear and  streetwear. Made in China. Original Olem dress shoe.","INFORMATION: Snake print upper, rubber sole. Neat design, dressy and comfortable. Ideal for dress wear and  streetwear. Made in China. Original Olem dress shoe. FITTING GUIDE: Fits same as street size.",No,81004-602MAC-9_thumb.jpg,81004-602MAC-9.jpg,,No,,,,,,,Yes,No,,,,New,No,,Mac-- Women's Flat Shoes -- Black Snake Print,Women's Flat Shoes,,,830L8104-01S,"7M,7.5M,8M,8.5M,9M,10M,11M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Utah -- Women's Flat Heel Boots -- Tan Suedine,83OLUGG-51S,Olem,,Normal,$50.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,8,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, rubber sole. Warm, fur-lined and  comfortable. Ideal for winter and  streetwear. Made in China.  Original Olem boot.","INFORMATION: Man-made upper, rubber sole. Warm, fur-lined and  comfortable. Ideal for winter and  streetwear. Made in China.  Original Olem boot. FITTING GUIDE: Fits same as street size.",No,UTAH5BEIGE_thumb.jpg,UTAH5BEIGE.jpg,,No,,,,,,,Yes,No,,,,New,No,,Utah -- Women's Flat Heel Boots -- Tan Suedine,Women's Flat Boots,,,83OLUGG-51S,"6M,6.5M,7M,7.5M,8M,8.5M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
